RepeFonct,ElemSys,LibOccur,LineRev,ComponentKind,Contrat,Type,Manufact,ActuKind,ActuRef,PSU_ECS1,PSU_Volt1,CompartAlloc,t_CloseReq,ValvFailSfPositn,SGApp
2DVW3103RA-,2DVW,Mix Box Ctrl Dmpr,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW3201RA-,2DVW,DVW Isl Dmper,I.4,Motorized isolation damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-02-1
2DVW3203RA-,2DVW,Mix Box Ctrl Dmpr,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4001RA-,2DVW,Air.Exh DVW4001CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4102RA-,2DVW,Air.Exh DVW4102CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4201RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4301RA-,2DVW,Air.Exh DVW4301CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4302RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4304RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4305RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4307RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4501RA-,2DVW,Air.Exh DVW2501VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4503RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4505RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4510RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4512RA-,2DVW,Exh DVW DMPR,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4604RA-,2DVW,Air.Exh DVW2603VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4605RA-,2DVW,Air.Exh DVW4605CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4606RA-,2DVW,Air.Exh DVW4606CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4607RA-,2DVW,Air.Exh DVW2613VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4608RA-,2DVW,Air.Exh DVW2606VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4610RA-,2DVW,Air.Exh DVW2611VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4612RA-,2DVW,Air.Exh DVW2605VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4613RA-,2DVW,Air.Exh DVW2612VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4701RA-,2DVW,Air.Exh DVW4701CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4702RA-,2DVW,Air.Exh DVW4702CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4704RA-,2DVW,Air.Exh DVW4704CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4705RA-,2DVW,Air.Exh DVW4705CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4706RA-,2DVW,Air.Exh DVW4706CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4708RA-,2DVW,Air.Exh DVW4708CAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4710RA-,2DVW,Air.Exh DVW2706VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW4712RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW4801RA-,2DVW,Air.Exh DVW2702VAV DMPR,I.4,Motorized control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-03-1
2DVW7101RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7102RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7103RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7104RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7105RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7106RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7107RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7108RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7109RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7110RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7111RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7112RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7113RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7114RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7115RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7116RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7117RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7118RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7119RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7120RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7121RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7122RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7123RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7125RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7126RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7127RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7128RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7129RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7130RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7131RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7132RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7133RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7134RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7135RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7136RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7137RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7138RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7140RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7141RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7142RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7143RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7144RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7145RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7146RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7147RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7148RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7149RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7150RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7151RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7153RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7201RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7202RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7203RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7204RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7205RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7206RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7207RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7208RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7209RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7210RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7211RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7212RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7213RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7214RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7216RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7217RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7218RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7219RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7220RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7221RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7222RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7223RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7224RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7225RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7226RA-,2DVW,DVW FIRE DMPR,I.5,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7227RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7228RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7229RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7230RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7231RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7232RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7233RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7234RA-,2DVW,DVW FIRE DMPR,I.2,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7235RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7236RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7237RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7238RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7241RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7831RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW7832RA-,2DVW,DVW FIRE DMPR,I.4,Fire Damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-04-1
2DVW8201RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8202RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8203RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8205RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8206RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8209RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8214RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8215RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8217RA-,2DVW,DVW Sp Exh Dmper,I.4,Manual control damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW8218RA-,2DVW,DVW Sp Exh Dmper,I.4,Non return damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-01-1
2DVW9101RA-,2DVW,DVW Isl Dmper,I.4,Motorized isolation damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-02-1
2DVW9102RA-,2DVW,DVW Isl Dmper,I.4,Motorized isolation damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-02-1
2DVW9103RA-,2DVW,DVW Isl Dmper,I.4,Motorized isolation damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-02-1
2DVW9104RA-,2DVW,DVW Isl Dmper,I.4,Motorized isolation damper,/HK2721,DAMPER,"",null,"",null,[NE],null,[NE],[NE],SG41-02-1
2DWN3823RAM,2DWN,Inlet Guide Vane Exhaust Fan 2,I.4,null,/HK2721,ELECTRICAL ACTUATOR,null,Control Damper,null,2LKK1201TB-,400,[E],null,[NE],-
2DWN3833RAM,2DWN,Inlet Guide Vane Exhaust Fan 3,I.4,null,/HK2721,ELECTRICAL ACTUATOR,null,Control Damper,null,9LKH1201TB-,400,[E],null,[NE],-
2DWN3843RAM,2DWN,Inlet Guide Vane Exhaust Fan 4,I.4,null,/HK2721,ELECTRICAL ACTUATOR,null,Control Damper,null,9LKH1201TB-,400,[E],null,[NE],-
2DWQ1111RA-,2DWQ,Ventilation on-off valve,I.4,Motorized isolation damper,/HK2721,DAMPER,NUVIA,null,[NE],null,[NE],null,[NE],[NE],SG41-02-1
2DWQ1111RAM,2DWQ,Isl.Dmpr.Mtr.Upstr.Sply.Train1,I.4,null,/HK2721,ELECTRICAL ACTUATOR,null,Isolation Damper,null,2LKS1101TB-,400,[E],null,Close,-
2DWQ1135RA-,2DWQ,Ventilation control valve,I.4,Motorized control damper,/HK2721,DAMPER,F2A,null,[NE],null,[NE],null,[NE],[NE],SG41-03-1
2DWQ1135RAM,2DWQ,Reg.Dmpr.Mtr.Air.Sply.F.Train1,I.4,null,/HK2721,ELECTRICAL ACTUATOR,null,Control Damper,null,9LKF1201TB-,400,[E],null,[NE],-
2DWQ1137RA-,2DWQ,Ventilation on-off valve,I.4,Manual isolation damper,/HK2721,DAMPER,F2A,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ1138RA-,2DWQ,Ventilation check valve,I.4,Non return damper,/HK2721,DAMPER,F2A,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ1211RA-,2DWQ,Ventilation on-off valve,I.4,Motorized isolation damper,/HK2721,DAMPER,NUVIA,null,[NE],null,[NE],null,[NE],[NE],SG41-02-1
2DWQ1211RAM,2DWQ,Isl.Dmpr.Mtr.Upstr.Sply.Train2,I.4,null,/HK2721,ELECTRICAL ACTUATOR,null,Isolation Damper,null,2LKX1101TB-,400,[E],null,Close,-
2DWQ1235RA-,2DWQ,Ventilation control valve,I.4,Motorized control damper,/HK2721,DAMPER,F2A,null,[NE],null,[NE],null,[NE],[NE],SG41-03-1
2DWQ1235RAM,2DWQ,Reg.Dmpr.Mtr.Air.Sply.F.Train2,I.4,null,/HK2721,ELECTRICAL ACTUATOR,null,Control Damper,null,9LKH1201TB-,400,[E],null,[NE],-
2DWQ1237RA-,2DWQ,Ventilation on-off valve,I.4,Manual isolation damper,/HK2721,DAMPER,F2A,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ1238RA-,2DWQ,Ventilation check valve,I.4,Non return damper,/HK2721,DAMPER,F2A,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2102RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2103RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2105RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2106RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2107RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2108RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2110RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2111RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2112RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2113RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2114RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2115RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2116RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2117RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
2DWQ2118RA-,2DWQ,Balancing Damper,I.4,Manual control damper,/HK2721,DAMPER,FLAMGARD,null,[NE],null,[NE],null,[NE],[NE],SG41-01-1
